datetime,temp,humidity
2024-05-09 00:15:30+00:00,39.36,49.66
2024-05-09 00:16:30+00:00,39.05,50.48
2024-05-09 00:17:30+00:00,38.85,50.74
2024-05-09 00:18:30+00:00,39.29,50.99
2024-05-09 00:19:30+00:00,39.28,51.3
2024-05-09 00:20:45+00:00,38.27,53.0
2024-05-09 00:21:45+00:00,37.76,55.05
2024-05-09 00:22:45+00:00,38.56,53.31
2024-05-09 00:23:45+00:00,38.9,51.95
2024-05-09 00:24:45+00:00,38.57,52.87
2024-05-09 00:25:45+00:00,39.19,52.25
2024-05-09 00:26:45+00:00,38.31,54.31
2024-05-09 00:27:45+00:00,38.03,54.08
2024-05-09 00:28:45+00:00,38.94,51.38
2024-05-09 00:29:45+00:00,38.76,51.33
2024-05-09 00:30:45+00:00,39.11,50.75
2024-05-09 00:31:45+00:00,39.28,50.4
2024-05-09 00:33:00+00:00,39.15,50.59
2024-05-09 00:34:00+00:00,39.15,50.62
2024-05-09 00:35:00+00:00,39.21,50.34
2024-05-09 00:36:00+00:00,39.2,50.08
2024-05-09 00:37:00+00:00,39.06,50.59
2024-05-09 00:38:00+00:00,38.96,50.49
2024-05-09 00:39:00+00:00,38.99,50.42
2024-05-09 00:40:00+00:00,39.24,50.09
2024-05-09 00:41:00+00:00,39.01,50.45
2024-05-09 00:42:00+00:00,39.19,50.3
2024-05-09 00:43:00+00:00,39.28,50.22
2024-05-09 00:44:00+00:00,39.11,50.36
2024-05-09 00:45:00+00:00,38.88,51.2
2024-05-09 00:46:15+00:00,39.24,50.34
2024-05-09 00:47:15+00:00,39.05,50.84
2024-05-09 00:48:15+00:00,39.11,50.31
2024-05-09 00:49:15+00:00,38.99,50.42
2024-05-09 00:50:15+00:00,39.2,50.53
2024-05-09 00:51:15+00:00,39.02,50.64
2024-05-09 00:52:15+00:00,38.95,50.83
2024-05-09 00:53:15+00:00,39.22,50.22
2024-05-09 00:54:15+00:00,38.88,51.25
2024-05-09 00:55:15+00:00,39.02,50.84
2024-05-09 00:56:15+00:00,39.2,50.38
2024-05-09 00:57:15+00:00,39.08,50.4
2024-05-09 00:58:15+00:00,38.99,50.6
2024-05-09 00:59:30+00:00,38.98,50.74
2024-05-09 01:00:30+00:00,39.15,50.47
2024-05-09 01:01:30+00:00,39.44,50.45
2024-05-09 01:02:30+00:00,39.36,50.64
2024-05-09 01:03:30+00:00,38.87,50.97
2024-05-09 01:04:30+00:00,38.71,51.57
2024-05-09 01:05:30+00:00,39.05,50.97
2024-05-09 01:06:30+00:00,38.58,51.72
2024-05-09 01:07:30+00:00,38.7,51.63
2024-05-09 01:08:30+00:00,38.63,51.6
2024-05-09 01:09:30+00:00,38.74,51.64
2024-05-09 01:10:30+00:00,38.65,51.47
2024-05-09 01:11:45+00:00,38.74,51.6
2024-05-09 01:12:45+00:00,38.72,51.41
2024-05-09 01:13:45+00:00,38.81,51.3
2024-05-09 01:14:45+00:00,38.73,51.59
2024-05-09 01:15:45+00:00,38.85,51.53
2024-05-09 01:16:45+00:00,38.91,50.73
2024-05-09 01:17:45+00:00,38.97,50.9
2024-05-09 01:18:45+00:00,38.8,51.08
2024-05-09 01:19:45+00:00,38.86,51.36
2024-05-09 01:20:45+00:00,38.93,50.88
2024-05-09 01:21:45+00:00,38.99,50.85
2024-05-09 01:22:45+00:00,39.08,50.62
2024-05-09 01:23:45+00:00,38.75,51.48
2024-05-09 01:25:00+00:00,39.13,50.54
2024-05-09 01:26:00+00:00,38.94,50.68
2024-05-09 01:27:00+00:00,38.97,50.94
2024-05-09 01:28:00+00:00,39.02,50.72
2024-05-09 01:29:00+00:00,38.81,51.31
2024-05-09 01:30:00+00:00,39.26,50.32
2024-05-09 01:31:00+00:00,38.79,51.23
2024-05-09 01:32:00+00:00,39.07,50.63
2024-05-09 01:33:00+00:00,38.86,51.01
2024-05-09 01:34:00+00:00,38.76,51.44
2024-05-09 01:35:00+00:00,39.06,50.88
2024-05-09 01:36:00+00:00,38.92,50.93
2024-05-09 01:37:15+00:00,39.06,50.71
2024-05-09 01:38:15+00:00,38.92,51.04
2024-05-09 01:39:15+00:00,39.03,50.7
2024-05-09 01:40:15+00:00,38.85,51.29
2024-05-09 01:41:15+00:00,38.92,51.17
2024-05-09 01:42:15+00:00,39.01,50.88
2024-05-09 01:43:15+00:00,38.83,51.28
2024-05-09 01:44:15+00:00,39.0,50.97
2024-05-09 01:45:15+00:00,38.76,51.62
2024-05-09 01:46:15+00:00,39.0,50.78
2024-05-09 01:47:15+00:00,38.88,51.15
2024-05-09 01:48:15+00:00,38.69,51.47
2024-05-09 01:49:15+00:00,38.92,50.95
2024-05-09 01:50:30+00:00,38.93,51.0
2024-05-09 01:51:30+00:00,38.81,51.21
2024-05-09 01:52:30+00:00,38.98,50.93
2024-05-09 01:53:30+00:00,38.6,51.9
2024-05-09 01:54:30+00:00,39.15,50.74
2024-05-09 01:55:30+00:00,38.83,51.18
2024-05-09 01:56:30+00:00,38.85,51.57
2024-05-09 01:57:30+00:00,38.78,51.18
2024-05-09 01:58:30+00:00,39.02,51.15
2024-05-09 01:59:30+00:00,38.76,51.41
2024-05-09 02:00:30+00:00,38.71,51.52
2024-05-09 02:01:30+00:00,38.93,50.95
2024-05-09 02:02:30+00:00,38.79,51.92
2024-05-09 02:03:45+00:00,39.2,50.69
2024-05-09 02:04:45+00:00,38.84,51.26
2024-05-09 02:05:45+00:00,39.01,51.22
2024-05-09 02:06:45+00:00,38.77,51.59
2024-05-09 02:07:45+00:00,38.86,51.19
2024-05-09 02:08:45+00:00,38.71,51.98
2024-05-09 02:09:45+00:00,38.55,52.22
2024-05-09 02:10:45+00:00,38.93,51.5
2024-05-09 02:11:45+00:00,39.57,48.72
2024-05-09 02:12:45+00:00,39.38,49.26
2024-05-09 02:13:45+00:00,38.34,51.56
2024-05-09 02:14:45+00:00,38.52,52.16
2024-05-09 02:16:00+00:00,38.56,51.78
2024-05-09 02:17:00+00:00,38.82,51.36
2024-05-09 02:18:00+00:00,38.73,51.51
2024-05-09 02:19:00+00:00,38.64,51.68
2024-05-09 02:20:00+00:00,38.57,51.94
2024-05-09 02:21:00+00:00,38.84,51.54
2024-05-09 02:22:00+00:00,38.69,51.87
2024-05-09 02:23:00+00:00,38.81,51.49
2024-05-09 02:24:00+00:00,38.67,51.77
2024-05-09 02:25:00+00:00,38.84,51.4
2024-05-09 02:26:00+00:00,38.69,51.86
2024-05-09 02:27:00+00:00,38.66,51.99
2024-05-09 02:28:00+00:00,39.14,51.04
2024-05-09 02:29:15+00:00,38.75,51.98
2024-05-09 02:30:15+00:00,38.89,51.31
2024-05-09 02:31:15+00:00,38.88,51.61
2024-05-09 02:32:15+00:00,38.74,51.57
2024-05-09 02:33:15+00:00,38.73,51.68
2024-05-09 02:34:15+00:00,38.67,51.95
2024-05-09 02:35:15+00:00,38.69,51.7
2024-05-09 02:36:15+00:00,38.74,51.72
2024-05-09 02:37:15+00:00,38.71,51.74
2024-05-09 02:38:15+00:00,38.66,51.9
2024-05-09 02:39:15+00:00,38.81,51.52
2024-05-09 02:40:15+00:00,38.58,52.19
2024-05-09 02:41:30+00:00,39.08,51.23
2024-05-09 02:42:30+00:00,38.86,51.44
2024-05-09 02:43:30+00:00,38.57,52.18
2024-05-09 02:44:30+00:00,38.76,51.87
2024-05-09 02:45:30+00:00,38.69,52.0
2024-05-09 02:46:30+00:00,38.62,52.15
2024-05-09 02:47:30+00:00,38.71,52.0
2024-05-09 02:48:30+00:00,38.71,51.81
2024-05-09 02:49:30+00:00,38.65,52.12
2024-05-09 02:50:30+00:00,38.6,52.24
2024-05-09 02:51:30+00:00,38.55,52.08
2024-05-09 02:52:30+00:00,38.73,51.66
2024-05-09 02:53:30+00:00,38.59,52.29
2024-05-09 02:54:45+00:00,38.58,52.32
2024-05-09 02:55:45+00:00,38.68,51.96
2024-05-09 02:56:45+00:00,38.63,52.2
2024-05-09 02:57:45+00:00,38.76,51.94
2024-05-09 02:58:45+00:00,38.63,52.21
2024-05-09 02:59:45+00:00,38.77,52.05
2024-05-09 03:00:45+00:00,38.76,52.09
2024-05-09 03:01:45+00:00,38.73,52.12
2024-05-09 03:02:45+00:00,38.61,52.36
2024-05-09 03:03:45+00:00,38.54,52.36
2024-05-09 03:04:45+00:00,38.58,52.48
2024-05-09 03:05:45+00:00,38.55,52.49
2024-05-09 03:06:45+00:00,38.71,52.01
2024-05-09 03:08:00+00:00,38.65,52.33
2024-05-09 03:09:00+00:00,38.56,52.49
2024-05-09 03:10:00+00:00,38.68,52.56
2024-05-09 03:11:00+00:00,38.29,53.43
2024-05-09 03:12:00+00:00,38.61,52.53
2024-05-09 03:13:00+00:00,38.64,52.59
2024-05-09 03:14:00+00:00,38.63,52.54
2024-05-09 03:15:00+00:00,38.5,53.02
2024-05-09 03:16:00+00:00,38.67,52.7
2024-05-09 03:17:00+00:00,38.63,52.47
2024-05-09 03:18:00+00:00,38.62,52.63
2024-05-09 03:19:00+00:00,38.61,52.67
2024-05-09 03:20:15+00:00,38.55,52.75
2024-05-09 03:21:15+00:00,38.5,52.88
2024-05-09 03:22:15+00:00,38.53,53.18
2024-05-09 03:23:15+00:00,38.99,52.11
2024-05-09 03:24:15+00:00,38.49,54.64
2024-05-09 03:25:15+00:00,38.5,53.13
2024-05-09 03:26:15+00:00,38.53,53.23
2024-05-09 03:27:15+00:00,38.55,53.49
2024-05-09 03:28:15+00:00,38.55,53.15
2024-05-09 03:29:15+00:00,38.58,53.07
2024-05-09 03:30:15+00:00,38.5,53.12
2024-05-09 03:31:15+00:00,38.58,53.3
2024-05-09 03:32:15+00:00,38.58,53.46
2024-05-09 03:33:30+00:00,38.61,53.03
2024-05-09 03:34:30+00:00,38.79,52.38
2024-05-09 03:35:30+00:00,38.59,52.98
2024-05-09 03:36:30+00:00,38.73,52.87
2024-05-09 03:37:30+00:00,38.55,52.98
2024-05-09 03:38:30+00:00,38.85,52.59
2024-05-09 03:39:30+00:00,38.68,52.77
2024-05-09 03:40:30+00:00,38.74,52.96
2024-05-09 03:41:30+00:00,38.6,53.1
2024-05-09 03:42:30+00:00,38.62,53.28
2024-05-09 03:43:30+00:00,38.84,52.8
2024-05-09 03:44:30+00:00,38.81,52.48
2024-05-09 03:45:45+00:00,38.82,52.64
2024-05-09 03:46:45+00:00,38.8,52.68
2024-05-09 03:47:45+00:00,38.72,52.98
2024-05-09 03:48:45+00:00,38.65,53.14
2024-05-09 03:49:45+00:00,38.86,52.79
2024-05-09 03:50:45+00:00,38.73,52.96
2024-05-09 03:51:45+00:00,38.67,52.76
2024-05-09 03:52:45+00:00,38.76,52.6
2024-05-09 03:53:45+00:00,38.82,52.64
2024-05-09 03:54:45+00:00,38.74,52.71
2024-05-09 03:55:45+00:00,38.68,52.79
2024-05-09 03:56:45+00:00,38.8,52.72
2024-05-09 03:57:45+00:00,38.74,52.67
2024-05-09 03:59:00+00:00,38.91,52.65
2024-05-09 04:00:00+00:00,38.72,52.81
2024-05-09 04:01:00+00:00,38.79,52.79
2024-05-09 04:02:00+00:00,38.85,52.68
2024-05-09 04:03:00+00:00,38.81,52.83
2024-05-09 04:04:00+00:00,38.79,52.58
2024-05-09 04:05:00+00:00,38.76,52.81
2024-05-09 04:06:00+00:00,38.8,52.81
2024-05-09 04:07:00+00:00,38.77,52.83
2024-05-09 04:08:00+00:00,38.87,52.61
2024-05-09 04:09:00+00:00,38.94,52.66
2024-05-09 04:10:00+00:00,38.71,53.17
2024-05-09 04:11:00+00:00,38.73,52.92
2024-05-09 04:12:15+00:00,38.79,52.73
2024-05-09 04:13:15+00:00,38.85,52.8
2024-05-09 04:14:15+00:00,38.69,52.78
2024-05-09 04:15:15+00:00,38.7,52.84
2024-05-09 04:16:15+00:00,38.73,52.67
2024-05-09 04:17:15+00:00,38.76,52.8
2024-05-09 04:18:15+00:00,38.84,52.91
2024-05-09 04:19:15+00:00,38.69,52.93
2024-05-09 04:20:15+00:00,38.7,52.98
2024-05-09 04:21:15+00:00,38.83,52.71
2024-05-09 04:22:15+00:00,38.68,52.94
2024-05-09 04:23:15+00:00,38.79,52.58
2024-05-09 04:24:30+00:00,38.74,52.78
2024-05-09 04:25:30+00:00,38.66,53.04
2024-05-09 04:26:30+00:00,38.68,52.86
2024-05-09 04:27:30+00:00,38.71,52.74
2024-05-09 04:28:30+00:00,38.76,52.69
2024-05-09 04:29:30+00:00,38.76,53.05
2024-05-09 04:30:30+00:00,38.7,52.7
2024-05-09 04:31:30+00:00,38.81,52.66
2024-05-09 04:32:30+00:00,38.77,52.65
2024-05-09 04:33:30+00:00,38.83,52.72
2024-05-09 04:34:30+00:00,38.84,52.86
2024-05-09 04:35:30+00:00,38.78,52.91
2024-05-09 04:36:30+00:00,38.81,52.75
2024-05-09 04:37:45+00:00,38.85,52.58
2024-05-09 04:38:45+00:00,38.78,52.77
2024-05-09 04:39:45+00:00,38.75,52.89
2024-05-09 04:40:45+00:00,38.81,52.85
2024-05-09 04:41:45+00:00,38.83,52.9
2024-05-09 04:42:45+00:00,39.44,52.45
2024-05-09 04:43:45+00:00,38.65,53.07
2024-05-09 04:44:45+00:00,38.65,53.24
2024-05-09 04:45:45+00:00,38.69,52.96
2024-05-09 04:46:45+00:00,38.85,52.74
2024-05-09 04:47:45+00:00,38.6,53.32
2024-05-09 04:48:45+00:00,38.81,52.38
2024-05-09 04:50:00+00:00,38.63,53.04
2024-05-09 04:51:00+00:00,38.85,52.6
2024-05-09 04:52:00+00:00,38.74,52.97
2024-05-09 04:53:00+00:00,38.79,53.08
2024-05-09 04:54:00+00:00,38.78,53.1
2024-05-09 04:55:00+00:00,38.76,53.02
2024-05-09 04:56:00+00:00,38.92,52.65
2024-05-09 04:57:00+00:00,38.76,52.83
2024-05-09 04:58:00+00:00,38.73,52.85
2024-05-09 04:59:00+00:00,38.77,52.67
2024-05-09 05:00:00+00:00,38.76,53.08
2024-05-09 05:01:00+00:00,38.58,53.56
2024-05-09 05:02:00+00:00,38.86,52.67
2024-05-09 05:03:15+00:00,38.77,52.73
2024-05-09 05:04:15+00:00,38.79,52.78
2024-05-09 05:05:15+00:00,38.82,52.94
2024-05-09 05:06:15+00:00,38.85,52.8
2024-05-09 05:07:15+00:00,38.89,52.8
2024-05-09 05:08:15+00:00,38.79,53.0
2024-05-09 05:09:15+00:00,38.8,52.64
2024-05-09 05:10:15+00:00,38.79,52.91
2024-05-09 05:11:15+00:00,38.63,52.75
2024-05-09 05:12:15+00:00,38.82,52.32
2024-05-09 05:13:15+00:00,38.75,53.17
2024-05-09 05:14:15+00:00,38.65,53.38
2024-05-09 05:15:30+00:00,38.69,52.94
2024-05-09 05:16:30+00:00,38.73,53.18
2024-05-09 05:17:30+00:00,38.7,53.08
2024-05-09 05:18:30+00:00,38.85,52.99
2024-05-09 05:19:30+00:00,39.86,48.72
2024-05-09 05:20:30+00:00,39.72,48.39
2024-05-09 05:21:30+00:00,39.54,49.75
2024-05-09 05:22:30+00:00,39.49,50.02
2024-05-09 05:23:30+00:00,39.31,50.17
2024-05-09 05:24:30+00:00,39.6,49.61
2024-05-09 05:25:30+00:00,39.59,49.65
2024-05-09 05:26:30+00:00,39.49,50.14
2024-05-09 05:27:30+00:00,39.47,50.66
2024-05-09 05:28:45+00:00,38.77,51.52
2024-05-09 05:29:45+00:00,39.07,51.59
2024-05-09 05:30:45+00:00,38.79,52.96
2024-05-09 05:31:45+00:00,38.55,53.07
2024-05-09 05:32:45+00:00,38.85,52.2
2024-05-09 05:33:45+00:00,38.81,53.1
2024-05-09 05:34:45+00:00,38.68,52.89
2024-05-09 05:35:45+00:00,39.56,51.91
2024-05-09 05:36:45+00:00,39.32,52.19
2024-05-09 05:37:45+00:00,38.65,53.37
2024-05-09 05:38:45+00:00,38.93,52.91
2024-05-09 05:39:45+00:00,39.73,53.67
2024-05-09 05:40:45+00:00,39.66,52.93
2024-05-09 05:42:00+00:00,38.98,52.93
2024-05-09 05:43:00+00:00,39.09,52.75
2024-05-09 05:44:00+00:00,38.95,52.96
2024-05-09 05:45:00+00:00,38.95,53.35
2024-05-09 05:46:00+00:00,39.01,53.53
2024-05-09 05:47:00+00:00,39.11,53.69
2024-05-09 05:48:00+00:00,38.9,53.35
2024-05-09 05:49:00+00:00,38.91,53.62
2024-05-09 05:50:00+00:00,39.18,53.18
2024-05-09 05:51:00+00:00,38.91,53.5
2024-05-09 05:52:00+00:00,39.02,53.41
2024-05-09 05:53:00+00:00,39.3,52.9
2024-05-09 05:54:15+00:00,38.86,53.74
2024-05-09 05:55:15+00:00,39.16,53.49
2024-05-09 05:56:15+00:00,39.0,53.63
2024-05-09 05:57:15+00:00,39.09,53.4
2024-05-09 05:58:15+00:00,39.15,53.39
2024-05-09 05:59:15+00:00,39.12,54.19
2024-05-09 06:00:15+00:00,39.51,56.02
2024-05-09 06:01:15+00:00,39.78,53.6
2024-05-09 06:02:15+00:00,39.1,54.49
2024-05-09 06:03:15+00:00,38.98,54.23
2024-05-09 06:04:15+00:00,38.95,54.44
2024-05-09 06:05:15+00:00,39.12,54.04
2024-05-09 06:06:15+00:00,39.05,56.35
2024-05-09 06:07:30+00:00,39.37,53.53
2024-05-09 06:08:30+00:00,39.74,53.35
2024-05-09 06:09:30+00:00,39.48,53.1
2024-05-09 06:10:30+00:00,38.76,53.84
2024-05-09 06:11:30+00:00,38.96,54.38
2024-05-09 06:12:30+00:00,38.89,54.0
2024-05-09 06:13:30+00:00,38.94,53.76
2024-05-09 06:14:30+00:00,38.89,54.15
2024-05-09 06:15:30+00:00,39.02,53.77
2024-05-09 06:16:30+00:00,39.04,53.94
2024-05-09 06:17:30+00:00,39.04,53.8
2024-05-09 06:18:30+00:00,39.04,53.84
2024-05-09 06:19:45+00:00,39.07,54.03
2024-05-09 06:20:45+00:00,38.99,53.94
2024-05-09 06:21:45+00:00,39.09,53.44
2024-05-09 06:22:45+00:00,38.97,53.99
2024-05-09 06:23:45+00:00,38.99,53.71
2024-05-09 06:24:45+00:00,39.18,53.31
2024-05-09 06:25:45+00:00,38.92,53.86
2024-05-09 06:29:00+00:00,39.04666666666667,53.50666666666666
2024-05-09 06:30:00+00:00,39.08,53.52
2024-05-09 06:31:00+00:00,39.18,53.26
2024-05-09 06:33:30+00:00,39.05,53.26
2024-05-09 06:34:15+00:00,39.38,53.67
2024-05-09 06:35:30+00:00,39.69,54.16
2024-05-09 06:36:30+00:00,39.61,54.28
2024-05-09 06:37:30+00:00,39.53,54.04
2024-05-09 06:38:30+00:00,39.7,53.75
2024-05-09 06:39:30+00:00,39.77,53.47
2024-05-09 06:40:30+00:00,39.72,53.66
2024-05-09 06:41:30+00:00,39.67,53.63
2024-05-09 06:42:30+00:00,39.67,53.49
2024-05-09 06:43:30+00:00,39.54,53.72
2024-05-09 06:44:30+00:00,39.74,53.41
2024-05-09 06:45:30+00:00,39.49,53.48
2024-05-09 06:46:30+00:00,39.66,53.07
2024-05-09 06:47:30+00:00,39.45,53.26
2024-05-09 06:48:45+00:00,39.36,53.43
2024-05-09 06:49:45+00:00,39.49,53.02
2024-05-09 06:50:45+00:00,39.44,53.37
2024-05-09 06:51:45+00:00,39.51,53.14
2024-05-09 06:52:45+00:00,39.56,53.37
2024-05-09 06:53:45+00:00,39.69,53.13
2024-05-09 06:54:45+00:00,39.63,53.1
2024-05-09 06:55:45+00:00,39.46,53.8
2024-05-09 06:56:45+00:00,39.53,53.69
2024-05-09 06:57:45+00:00,39.13,53.69
2024-05-09 06:58:45+00:00,39.4,54.35
2024-05-09 06:59:45+00:00,39.48,54.52
2024-05-09 07:01:00+00:00,39.07,55.22
2024-05-09 07:02:00+00:00,38.57,55.74
2024-05-09 07:03:00+00:00,39.33,53.32
2024-05-09 07:04:00+00:00,39.64,52.19
2024-05-09 07:05:00+00:00,39.76,52.73
2024-05-09 07:06:00+00:00,39.86,52.26
2024-05-09 07:07:00+00:00,39.65,53.11
2024-05-09 07:08:00+00:00,39.43,53.65
2024-05-09 07:09:00+00:00,39.42,53.1
2024-05-09 07:10:00+00:00,39.51,53.31
2024-05-09 07:11:00+00:00,39.56,53.24
2024-05-09 07:12:00+00:00,39.37,53.29
2024-05-09 07:13:00+00:00,39.32,54.02
2024-05-09 07:14:15+00:00,39.22,54.08
2024-05-09 07:15:15+00:00,39.0,54.71
2024-05-09 07:16:15+00:00,39.2,54.17
2024-05-09 07:17:15+00:00,39.24,54.23
2024-05-09 07:18:15+00:00,39.35,54.12
2024-05-09 07:19:15+00:00,39.36,53.97
2024-05-09 07:20:15+00:00,39.47,54.3
2024-05-09 07:21:15+00:00,39.56,54.24
2024-05-09 07:22:15+00:00,39.57,54.08
2024-05-09 07:23:15+00:00,39.46,54.29
2024-05-09 07:24:15+00:00,39.62,54.47
2024-05-09 07:25:15+00:00,39.37,54.84
2024-05-09 07:26:30+00:00,39.53,54.52
2024-05-09 07:27:30+00:00,39.43,54.46
2024-05-09 07:28:30+00:00,39.61,54.36
2024-05-09 07:29:30+00:00,39.4,54.96
2024-05-09 07:30:30+00:00,39.48,54.77
2024-05-09 07:31:30+00:00,39.54,54.69
2024-05-09 07:32:30+00:00,39.47,54.62
2024-05-09 07:33:30+00:00,39.4,54.77
2024-05-09 07:34:30+00:00,39.45,54.63
2024-05-09 07:35:30+00:00,39.45,54.8
2024-05-09 07:36:30+00:00,39.47,54.81
2024-05-09 07:37:30+00:00,39.48,55.32
2024-05-09 07:38:30+00:00,39.63,55.01
2024-05-09 07:39:45+00:00,39.6,54.89
2024-05-09 07:40:45+00:00,39.35,55.19
2024-05-09 07:41:45+00:00,39.51,54.83
2024-05-09 07:42:45+00:00,39.47,54.77
2024-05-09 07:43:45+00:00,39.3,54.49
2024-05-09 07:44:45+00:00,39.52,54.89
2024-05-09 07:45:45+00:00,39.65,54.77
2024-05-09 07:46:45+00:00,39.4,55.46
2024-05-09 07:47:45+00:00,39.5,55.05
2024-05-09 07:48:45+00:00,39.41,55.27
2024-05-09 07:49:45+00:00,39.33,54.94
2024-05-09 07:50:45+00:00,39.32,53.97
2024-05-09 07:51:45+00:00,38.99,54.51
2024-05-09 07:53:00+00:00,39.12,54.02
2024-05-09 07:54:00+00:00,39.08,54.92
2024-05-09 07:55:00+00:00,39.29,53.68
2024-05-09 07:56:00+00:00,39.59,54.61
2024-05-09 07:57:00+00:00,39.4,54.55
2024-05-09 07:58:00+00:00,39.16,54.2
2024-05-09 07:59:00+00:00,39.22,54.4
2024-05-09 08:00:00+00:00,39.31,53.65
2024-05-09 08:01:00+00:00,39.02,54.77
2024-05-09 08:02:00+00:00,39.25,53.62
2024-05-09 08:03:00+00:00,38.91,54.03
2024-05-09 08:04:00+00:00,38.98,54.28
2024-05-09 08:05:15+00:00,39.1,53.53
2024-05-09 08:06:15+00:00,39.1,53.67
2024-05-09 08:07:15+00:00,39.47,53.72
2024-05-09 08:08:15+00:00,39.73,54.18
2024-05-09 08:09:15+00:00,39.64,54.23
2024-05-09 08:10:15+00:00,39.58,54.78
2024-05-09 08:11:15+00:00,39.66,54.41
2024-05-09 08:12:15+00:00,39.5,54.56
2024-05-09 08:13:15+00:00,39.29,54.56
2024-05-09 08:14:15+00:00,38.93,54.3
2024-05-09 08:15:15+00:00,39.22,53.77
2024-05-09 08:16:15+00:00,38.69,55.11
2024-05-09 08:17:15+00:00,38.72,54.51
2024-05-09 08:18:30+00:00,39.23,54.79
2024-05-09 08:19:30+00:00,39.12,54.27
2024-05-09 08:20:30+00:00,39.36,53.24
2024-05-09 08:21:30+00:00,39.59,51.12
2024-05-09 08:22:30+00:00,39.42,51.55
2024-05-09 08:23:30+00:00,39.37,52.75
2024-05-09 08:24:30+00:00,39.46,52.76
2024-05-09 08:25:30+00:00,39.47,52.67
2024-05-09 08:26:30+00:00,39.27,53.43
2024-05-09 08:27:30+00:00,39.31,53.64
2024-05-09 08:28:30+00:00,39.27,53.52
2024-05-09 08:29:30+00:00,39.07,54.11
2024-05-09 08:30:45+00:00,39.44,53.84
2024-05-09 08:31:45+00:00,39.18,53.99
2024-05-09 08:32:45+00:00,39.17,54.2
2024-05-09 08:33:45+00:00,39.38,53.59
2024-05-09 08:34:45+00:00,39.26,53.56
2024-05-09 08:35:45+00:00,39.11,53.48
2024-05-09 08:36:45+00:00,38.88,54.16
2024-05-09 08:37:45+00:00,39.48,53.32
2024-05-09 08:38:45+00:00,39.51,53.46
2024-05-09 08:39:45+00:00,39.57,53.42
2024-05-09 08:40:45+00:00,39.68,53.21
2024-05-09 08:41:45+00:00,39.52,53.4
2024-05-09 08:42:45+00:00,39.74,53.11
2024-05-09 08:44:00+00:00,39.45,53.47
2024-05-09 08:45:00+00:00,39.49,53.35
2024-05-09 08:46:00+00:00,39.51,53.45
2024-05-09 08:47:00+00:00,39.24,53.91
2024-05-09 08:48:00+00:00,39.26,53.74
2024-05-09 08:49:00+00:00,39.46,53.46
2024-05-09 08:50:00+00:00,39.49,53.42
2024-05-09 08:51:00+00:00,39.32,54.04
2024-05-09 08:52:00+00:00,39.48,53.22
2024-05-09 08:53:00+00:00,39.46,53.42
2024-05-09 08:54:00+00:00,39.47,53.32
2024-05-09 08:55:00+00:00,39.56,53.21
2024-05-09 08:56:15+00:00,39.56,52.87
2024-05-09 08:57:15+00:00,39.46,52.33
2024-05-09 08:58:15+00:00,39.61,53.29
2024-05-09 08:59:15+00:00,39.71,52.88
2024-05-09 09:00:15+00:00,39.76,52.11
2024-05-09 09:01:15+00:00,39.73,51.4
2024-05-09 09:02:15+00:00,39.51,51.35
2024-05-09 09:03:15+00:00,39.47,51.05
2024-05-09 09:04:15+00:00,39.62,52.2
2024-05-09 09:05:15+00:00,39.64,53.15
2024-05-09 09:06:15+00:00,39.57,51.8
2024-05-09 09:07:15+00:00,39.53,52.28
2024-05-09 09:08:15+00:00,39.67,50.77
2024-05-09 09:09:30+00:00,39.59,50.86
2024-05-09 09:10:30+00:00,39.47,52.25
2024-05-09 09:11:30+00:00,39.52,51.52
2024-05-09 09:12:30+00:00,39.65,51.11
2024-05-09 09:13:30+00:00,39.46,51.42
2024-05-09 09:14:30+00:00,39.61,51.66
2024-05-09 09:15:30+00:00,39.63,50.21
2024-05-09 09:16:30+00:00,39.64,52.22
2024-05-09 09:17:30+00:00,39.63,52.79
2024-05-09 09:18:30+00:00,39.59,51.36
2024-05-09 09:19:30+00:00,39.49,50.21
2024-05-09 09:20:30+00:00,39.49,50.53
2024-05-09 09:21:30+00:00,39.59,49.16
2024-05-09 09:22:45+00:00,39.57,50.45
2024-05-09 09:23:45+00:00,39.55,49.31
2024-05-09 09:24:45+00:00,39.31,50.41
2024-05-09 09:25:45+00:00,39.44,48.95
2024-05-09 09:26:45+00:00,39.48,49.21
2024-05-09 09:27:45+00:00,39.62,47.96
2024-05-09 09:28:45+00:00,39.55,48.18
2024-05-09 09:29:45+00:00,39.44,48.3
2024-05-09 09:30:45+00:00,39.37,47.92
2024-05-09 09:31:45+00:00,39.42,47.82
2024-05-09 09:32:45+00:00,39.48,49.61
2024-05-09 09:33:45+00:00,39.52,49.17
2024-05-09 09:35:00+00:00,39.56,48.7
2024-05-09 09:36:00+00:00,39.51,48.44
2024-05-09 09:37:00+00:00,39.51,48.09
2024-05-09 09:38:00+00:00,39.45,48.07
2024-05-09 09:39:00+00:00,39.39,47.85
2024-05-09 09:40:00+00:00,39.32,47.95
2024-05-09 09:41:00+00:00,39.37,47.58
2024-05-09 09:42:00+00:00,39.29,47.9
2024-05-09 09:43:00+00:00,39.44,47.44
2024-05-09 09:44:00+00:00,39.39,47.51
2024-05-09 09:45:00+00:00,39.53,46.96
2024-05-09 09:46:00+00:00,39.49,48.33
2024-05-09 09:47:00+00:00,39.28,50.17
2024-05-09 09:49:15+00:00,39.485,49.45
